timestamp,price
218,1.964.200
219,1.961.000
220,1.959.500
221,1.970.700
222,1.969.800
223,1.968.500
224,1.967.000
225,1.965.800
226,1.976.000
227,1.972.000
228,1.951.500
229,1.939.200
230,1.919.500
231,1.926.000
232,1.922.000
233,1.938.000
234,1.950.000
235,1.942.500
236,1.939.000
237,1.944.000
238,1.943.500
239,1.939.100
240,1.928.500
241,1.935.000
242,1.931.000
243,1.906.000
244,1.885.000
245,1.867.000
246,1.885.000
247,1.887.000
248,1.921.000
249,1.928.500
250,1.942.500
251,1.946.500
252,1.932.000
253,1.905.000
254,1.906.000
255,1.925.800
256,1.905.000
257,1.907.000
258,1.904.500
259,1.904.000
260,1.904.700
261,1.922.800
262,1.941.600
263,1.947.700
264,1.955.000
265,1.960.000
266,1.957.500
267,1.964.200
268,1.969.500
269,1.961.000
270,1.965.000
271,1.976.300
272,1.977.200
273,1.983.000
274,1.999.000
275,1.996.500
276,1.987.000
277,1.997.000
278,1.991.500
279,1.991.800
280,1.980.000
281,1.970.500
282,1.951.500
283,1.947.000
284,1.957.100
285,1.943.700
286,1.923.000
287,1.920.500
288,1.915.500
289,1.910.000
290,1.898.000
291,1.896.500
292,1.901.700
293,1.850.500
294,1.858.000
295,1.856.000
296,1.855.500
297,1.830.500
298,1.791.000
299,1.765.000
300,1.776.500
301,1.792.000
302,1.789.500
303,1.764.000
304,1.753.300
305,1.739.500
306,1.736.500
307,1.748.500
308,1.758.500
309,1.770.500
310,1.777.000
311,1.788.000
312,1.770.500
313,1.767.500
314,1.791.000
315,1.779.300
316,1.790.000
317,1.777.500
318,1.787.500
319,1.788.500
320,1.783.000
321,1.771.000
322,1.719.000
323,1.690.000
324,1.712.000
325,1.694.000
326,1.693.500
327,1.686.000
328,1.676.500
329,1.726.500
330,1.717.000
331,1.695.000
332,1.705.000
333,1.721.500
334,1.717.500
335,1.704.000
336,1.719.000
337,1.731.500
338,1.738.300
339,1.747.800
340,1.745.500
341,1.713.500
342,1.719.000
343,1.736.500
344,1.727.000
345,1.734.500
346,1.731.000
347,1.745.300
348,1.734.000
349,1.715.500
350,1.698.000
351,1.696.900
352,1.703.000
353,1.693.700
354,1.687.500
355,1.671.000
356,1.668.800
357,1.661.500
358,1.644.500
359,1.637.700
360,1.625.200
361,1.611.500
362,1.632.500
363,1.631.200
364,1.631.000
365,1.642.000
366,1.628.100
367,1.639.500
368,1.632.000
369,1.618.000
370,1.614.000
371,1.601.500
372,1.605.700
373,1.615.000
374,1.628.000
375,1.622.000
376,1.621.000
377,1.607.000
378,1.650.500
379,1.651.500
380,1.644.000
381,1.652.500
382,1.666.000
383,1.691.000
384,1.681.000
385,1.683.500
386,1.693.800
387,1.687.500
388,1.674.300
389,1.679.800
390,1.684.500
391,1.673.500
392,1.694.500
393,1.709.500
394,1.712.000
395,1.712.800
396,1.700.000
397,1.695.000
398,1.698.300
399,1.693.500
400,1.687.500
401,1.688.000
402,1.662.000
403,1.630.000
404,1.637.700
405,1.676.500
406,1.697.000
407,1.671.500
408,1.679.500
409,1.680.000
410,1.690.000
411,1.680.500
412,1.680.000
413,1.691.000
414,1.693.500
415,1.692.000
416,1.697.500
417,1.730.000
418,1.729.500
419,1.725.200
420,1.733.500
421,1.732.500
422,1.742.000
423,1.727.500
424,1.728.500
425,1.744.000
426,1.738.000
427,1.733.300
428,1.732.500
429,1.737.000
430,1.748.500
431,1.751.000
432,1.750.000
433,1.739.000
434,1.735.200
435,1.714.000
436,1.716.500
437,1.714.500
438,1.719.000
439,1.702.000
440,1.710.500
441,1.725.000
442,1.718.500
443,1.714.500
444,1.706.500
445,1.711.000
446,1.711.000
447,1.723.000
448,1.742.500
449,1.742.500
450,1.781.000
451,1.769.700
452,1.768.000
453,1.775.000
454,1.769.000
455,1.791.000
456,1.795.500
457,1.796.000
458,1.797.500
459,1.797.500
460,1.798.500
461,1.797.800
462,1.767.000
463,1.765.500
464,1.776.000
465,1.771.500
466,1.772.500
467,1.791.500
468,1.810.000
469,1.806.000
470,1.808.000
471,1.808.500
472,1.807.500
473,1.818.500
474,1.821.000
475,1.822.000
476,1.825.200
477,1.832.500
478,1.860.000
479,1.876.500
480,1.870.500
481,1.884.000
482,1.876.800
483,1.866.500
484,1.866.000
485,1.868.000
486,1.845.000
487,1.877.000
488,1.871.000
489,1.871.000
490,1.831.000
491,1.792.000
492,1.801.500
493,1.789.000
494,1.753.000
495,1.760.500
496,1.777.000
497,1.807.000
498,1.806.500
499,1.795.100
500,1.805.500
501,1.776.000
502,1.794.500
503,1.806.000
504,1.773.000
505,1.789.000
506,1.799.500
507,1.801.500
508,1.806.200
509,1.820.500
510,1.837.500
511,1.825.500
512,1.801.300
513,1.787.000
514,1.772.500
515,1.768.500
516,1.751.000
517,1.752.000
518,1.750.000
519,1.746.500
520,1.748.000
521,1.756.000
522,1.745.500
523,1.754.000
524,1.756.000
525,1.754.300
526,1.739.000
527,1.723.000
528,1.716.000
529,1.718.000
530,1.722.500
531,1.714.000
532,1.725.300
533,1.707.000
534,1.711.500
535,1.715.000
536,1.731.000
537,1.733.000
538,1.711.000
539,1.706.000
540,1.715.000
541,1.720.000
542,1.732.000
543,1.722.000
544,1.739.500
545,1.733.000
546,1.736.300
547,1.726.500
548,1.729.500
549,1.743.000
550,1.750.000
551,1.749.500
552,1.748.500
553,1.764.000
554,1.765.200
555,1.762.000
556,1.771.000
557,1.756.000
558,1.747.700
559,1.745.000
560,1.747.000
561,1.762.500
562,1.764.000
563,1.772.000
564,1.780.000
565,1.775.000
566,1.769.800
567,1.775.000
568,1.783.000
569,1.781.500
570,1.794.500
571,1.796.500
572,1.787.500
573,1.792.700
574,1.813.000
575,1.813.000
576,1.822.000
577,1.818.500
578,1.835.500
579,1.839.500
580,1.830.800
581,1.817.000
582,1.814.200
583,1.828.000
584,1.801.000
585,1.806.500
586,1.829.000
587,1.822.700
588,1.824.500
589,1.817.800
590,1.825.000
591,1.836.000
592,1.834.000
593,1.832.500
594,1.833.000
595,1.846.000
596,1.851.500
597,1.856.000
598,1.860.000
599,1.853.000
600,1.865.500
601,1.859.500
602,1.861.500
603,1.863.500
604,1.877.000
605,1.891.000
606,1.891.000
607,1.907.000
608,1.903.500
609,1.911.000
610,1.918.000
611,1.908.500
612,1.910.200
613,1.924.800
614,1.919.500
615,1.896.000
616,1.921.000
617,1.929.000
618,1.913.000
619,1.925.700
620,1.935.500
621,1.949.500
622,1.918.000
623,1.909.500
624,1.903.500
625,1.913.000
626,1.898.500
627,1.916.000
628,1.929.000
629,1.917.500
630,1.919.500
631,1.920.000
632,1.923.700
633,1.921.500
634,1.913.000
635,1.907.000
636,1.921.500
637,1.928.000
638,1.931.000
639,1.916.000
640,1.929.500
641,1.935.000
642,1.939.000
643,1.947.500
644,1.994.500
645,1.988.000
646,1.986.500
647,1.976.200
648,1.982.500
649,1.989.300
650,1.996.000
651,2.003.500
652,1.983.000
653,1.994.500
654,2.003.000
655,1.975.000
656,1.976.000
657,1.923.500
658,1.891.500
659,1.871.500
660,1.811.000
661,1.781.500
662,1.737.000
663,1.708.200
664,1.708.500
665,1.709.000
666,1.714.000
667,1.729.500
668,1.769.000
669,1.779.000
670,1.734.000
671,1.706.000
672,1.701.000
673,1.717.500
674,1.689.500
675,1.697.500
676,1.714.000
677,1.709.800
678,1.700.000
679,1.655.500
680,1.630.000
681,1.623.500
682,1.613.500
683,1.619.500
684,1.613.000
685,1.586.500
686,1.533.000
687,1.547.900
688,1.553.500
689,1.538.000
690,1.513.000
691,1.523.000
692,1.549.000
693,1.518.000
694,1.519.000
695,1.520.500
696,1.532.000
697,1.521.000
698,1.509.500
699,1.513.500
700,1.535.000
701,1.548.000
702,1.565.000
703,1.557.000
704,1.586.000
705,1.597.500
706,1.569.500
707,1.557.800
708,1.565.000
709,1.566.500
710,1.574.000
711,1.566.000
712,1.538.500
713,1.526.000
714,1.511.500
715,1.512.500
716,1.512.000
717,1.513.000
718,1.501.000
719,1.545.000
720,1.541.300
721,1.536.000
722,1.540.000
723,1.553.500
724,1.540.000
725,1.539.000
726,1.548.000
727,1.541.600
728,1.517.500
729,1.532.000
730,1.558.500
731,1.538.500
732,1.514.500
733,1.516.500
734,1.485.500
735,1.454.000
736,1.446.000
737,1.447.500
738,1.439.500
739,1.431.000
740,1.425.500
741,1.418.000
742,1.417.500
743,1.447.500
744,1.443.900
745,1.446.000
746,1.452.500
747,1.437.500
748,1.430.000
749,1.421.500
750,1.436.300
751,1.447.500
752,1.449.000
753,1.453.500
754,1.447.000
755,1.445.500
756,1.434.500
757,1.432.000
758,1.434.900
759,1.433.000
760,1.434.000
761,1.444.500
762,1.451.000
763,1.475.500
764,1.489.200
765,1.487.600
766,1.483.200
767,1.482.000
768,1.474.300
769,1.490.500
770,1.490.400
771,1.495.000
772,1.509.000
773,1.526.000
774,1.513.000
775,1.525.300
776,1.528.200
777,1.547.800
778,1.558.500
779,1.552.000
780,1.543.000
781,1.525.500
782,1.537.900
783,1.542.400
784,1.575.500
785,1.590.000
786,1.570.300
787,1.535.000
788,1.542.000
789,1.534.000
790,1.525.500
791,1.538.500
792,1.532.200
793,1.531.400
794,1.540.800
795,1.556.300
796,1.541.500
797,1.535.000
798,1.542.000
799,1.546.000
800,1.560.500
801,1.541.000
802,1.539.300
803,1.517.000
804,1.522.500
805,1.517.500
806,1.515.000
807,1.519.000
808,1.524.500
809,1.527.000
810,1.522.000
811,1.503.500
812,1.514.500
813,1.496.000
814,1.471.700
815,1.467.500
816,1.477.800
817,1.493.000
818,1.503.000
819,1.493.000
820,1.506.500
821,1.507.500
822,1.509.700
823,1.493.500
824,1.494.800
825,1.477.900
826,1.478.000
827,1.492.900
828,1.501.200
829,1.488.300
830,1.479.500
831,1.498.500
832,1.501.000
833,1.515.500
834,1.508.500
835,1.496.400
836,1.501.500
837,1.489.000
838,1.494.500
839,1.486.100
840,1.485.000
841,1.489.700
842,1.504.500
843,1.500.500
844,1.491.000
845,1.498.500
846,1.492.700
847,1.480.200
848,1.473.700
849,1.463.000
850,1.459.500
851,1.484.000
852,1.488.500
853,1.511.200
854,1.505.000
855,1.512.000
856,1.501.300
857,1.496.200
858,1.481.800
859,1.499.000
860,1.500.500
861,1.490.500
862,1.486.800
863,1.507.500
864,1.501.200
865,1.526.200
866,1.542.500
867,1.539.500
868,1.550.000
869,1.549.500
870,1.542.000
871,1.546.300
872,1.551.200
873,1.533.000
874,1.534.500
875,1.531.700
876,1.503.000
877,1.519.800
878,1.505.500
879,1.501.300
880,1.512.300
881,1.515.200
882,1.512.000
883,1.496.000
884,1.504.800
885,1.514.000
886,1.516.500
887,1.525.700
888,1.522.000
889,1.535.200
890,1.532.000
891,1.522.300
892,1.512.700
893,1.512.000
894,1.498.000
895,1.492.400
896,1.489.300
897,1.486.300
898,1.472.500
899,1.486.300
900,1.477.000
901,1.478.300
902,1.480.000
903,1.488.200
904,1.480.700
905,1.482.500
906,1.480.500
907,1.478.800
908,1.486.500
909,1.480.800
910,1.468.200
911,1.475.300
912,1.481.800
913,1.490.700
914,1.483.000
915,1.476.500
916,1.477.500
917,1.471.200
918,1.474.500
919,1.487.000
920,1.488.000
921,1.479.500
922,1.488.000
923,1.485.200
924,1.480.500
925,1.482.300
926,1.490.000
927,1.498.500
928,1.491.500
929,1.495.000
930,1.494.500
931,1.494.500
932,1.490.300
933,1.488.200
934,1.483.100
935,1.488.500
936,1.491.000
937,1.485.500
938,1.488.700
939,1.494.500
940,1.504.300
941,1.503.000
942,1.503.500
943,1.507.200
944,1.491.000
945,1.476.300
946,1.477.500
947,1.476.000
948,1.484.000
949,1.487.000
950,1.485.500
951,1.490.000
952,1.492.300
953,1.490.500
954,1.501.800
955,1.495.700
956,1.491.300
957,1.496.500
958,1.491.000
959,1.500.000
960,1.494.800
961,1.490.500
962,1.493.000
963,1.494.000
964,1.493.000
965,1.499.500
966,1.500.500
967,1.503.000
968,1.495.300
969,1.493.000
970,1.479.000
971,1.482.500
972,1.471.800
973,1.461.500
974,1.462.200
975,1.464.800
976,1.470.800
977,1.475.000
978,1.475.500
979,1.477.000
980,1.479.100
981,1.478.400
982,1.475.500
983,1.484.700
984,1.487.500
985,1.487.500
986,1.485.400
987,1.494.400
988,1.496.400
989,1.489.500
990,1.492.000
991,1.487.700
992,1.491.500
993,1.500.800
994,1.501.000
995,1.494.300
996,1.492.500
997,1.492.700
998,1.494.700
999,1.492.500
1000,1.483.800
1001,1.486.500
1002,1.493.700
1003,1.494.800
1004,1.497.500
1005,1.496.500
1006,1.485.000
1007,1.482.300
1008,1.488.000
1009,1.462.100
1010,1.468.600
1011,1.468.400
1012,1.476.300
1013,1.471.500
1014,1.474.500
1015,1.477.000
1016,1.476.500
1017,1.472.900
1018,1.472.500
1019,1.477.500
1020,1.485.800
1021,1.494.800
1022,1.488.000
1023,1.491.500
1024,1.503.700
1025,1.505.500
1026,1.507.500
1027,1.511.800
1028,1.518.700
1029,1.513.000
1030,1.499.500
1031,1.498.000
1032,1.493.500
1033,1.497.500
1034,1.490.500
1035,1.491.100
1036,1.499.500
1037,1.498.500
1038,1.502.500
1039,1.506.500
1040,1.508.500
1041,1.508.000
1042,1.509.800
1043,1.505.500
1044,1.505.800
1045,1.509.500
1046,1.510.800
1047,1.509.500
1048,1.512.000
1049,1.517.200
1050,1.508.200
1051,1.505.500
1052,1.508.300
1053,1.508.000
1054,1.506.300
1055,1.506.700
1056,1.508.400
1057,1.520.200
1058,1.519.200
1059,1.519.400
1060,1.520.000
1061,1.530.700
1062,1.538.500
1063,1.540.500
1064,1.531.500
1065,1.541.500
1066,1.551.900
1067,1.549.500
1068,1.551.200
1069,1.546.200
1070,1.548.300
1071,1.539.000
1072,1.541.500
1073,1.550.500
1074,1.542.100
1075,1.544.500
1076,1.564.500
1077,1.572.500
1078,1.567.500
1079,1.561.500
1080,1.557.400
1081,1.562.200
1082,1.551.300
1083,1.549.300
1084,1.539.500
1085,1.531.000
1086,1.532.000
1087,1.524.400
1088,1.530.600
1089,1.531.700
1090,1.541.500
1091,1.536.800
1092,1.537.800
1093,1.539.500
1094,1.538.700
1095,1.542.500
1096,1.542.200
1097,1.538.500
1098,1.539.300
1099,1.539.500
1100,1.545.000
1101,1.542.200
1102,1.542.700
1103,1.540.000
1104,1.545.000
1105,1.549.000
1106,1.551.000
1107,1.553.500
1108,1.553.500
1109,1.553.500
1110,1.535.500
1111,1.534.000
1112,1.535.000
1113,1.536.200
1114,1.544.500
1115,1.547.500
1116,1.548.700
1117,1.546.200
1118,1.543.600
1119,1.550.300
1120,1.569.600
1121,1.562.300
1122,1.567.300
1123,1.563.000
1124,1.584.000
1125,1.566.000
1126,1.574.500
1127,1.578.000
1128,1.576.000
1129,1.581.300
1130,1.574.500
1131,1.577.500
1132,1.576.000
1133,1.580.000
1134,1.577.000
1135,1.578.500
1136,1.578.300
1137,1.586.000
1138,1.587.500
1139,1.586.500
1140,1.578.000
1141,1.581.000
1142,1.581.500
1143,1.591.000
1144,1.610.000
1145,1.613.500
1146,1.618.000
1147,1.621.500
1148,1.625.500
1149,1.627.500
1150,1.636.500
1151,1.632.000
1152,1.636.800
1153,1.623.000
1154,1.635.000
1155,1.632.000
1156,1.634.500
1157,1.612.500
1158,1.610.500
1159,1.616.000
1160,1.621.000
1161,1.605.000
1162,1.599.200
1163,1.588.000
1164,1.584.000
1165,1.571.500
1166,1.577.000
1167,1.568.000
1168,1.566.000
1169,1.569.500
1170,1.572.500
1171,1.563.000
1172,1.563.000
1173,1.564.300
1174,1.567.000
1175,1.565.200
1176,1.560.200
1177,1.559.000
1178,1.561.000
1179,1.564.100
1180,1.563.200
1181,1.560.200
1182,1.563.700
1183,1.560.500
1184,1.561.200
1185,1.563.000
1186,1.563.000
1187,1.562.200
1188,1.560.000
1189,1.559.500
1190,1.546.200
1191,1.544.500
1192,1.545.000
1193,1.543.500
1194,1.560.200
1195,1.566.500
1196,1.562.400
1197,1.560.500
1198,1.563.500
1199,1.551.800
1200,1.557.300
1201,1.558.500
1202,1.559.200
1203,1.571.500
1204,1.567.000
1205,1.568.000
1206,1.570.700
1207,1.575.000
1208,1.587.700
1209,1.595.500
1210,1.596.000
1211,1.593.200
1212,1.590.800
1213,1.588.500
1214,1.593.500
1215,1.581.500
1216,1.580.500
1217,1.583.000
1218,1.564.300
1219,1.560.000
1220,1.557.000
1221,1.552.300
1222,1.556.500
1223,1.562.700
1224,1.563.500
1225,1.557.500
1226,1.560.500
1227,1.577.500
1228,1.576.500
1229,1.581.500
1230,1.586.000
1231,1.593.000
1232,1.588.500
1233,1.583.500
1234,1.584.000
1235,1.584.300
1236,1.591.000
1237,1.621.000
1238,1.633.000
1239,1.644.000
1240,1.619.000
1241,1.615.200
1242,1.580.200
1243,1.596.800
1244,1.585.500
1245,1.603.000
1246,1.586.000
1247,1.582.000
1248,1.580.500
1249,1.585.500
1250,1.586.000
1251,1.592.300
1252,1.588.000
1253,1.595.500
1254,1.610.000
1255,1.608.000
1256,1.598.500
1257,1.619.000
1258,1.616.000
1259,1.601.500
1260,1.606.500
1261,1.605.800
1262,1.601.500
1263,1.594.000
1264,1.594.500
1265,1.590.000
1266,1.606.800
1267,1.602.000
1268,1.619.500
1269,1.614.000
1270,1.616.000
1271,1.612.700
1272,1.610.000
1273,1.605.500
1274,1.613.500
1275,1.610.500
1276,1.616.200
1277,1.609.100
1278,1.618.000
1279,1.612.500
1280,1.617.200
1281,1.618.500
1282,1.599.000
1283,1.608.000
1284,1.588.500
1285,1.581.500
1286,1.557.600
1287,1.571.000
1288,1.565.200
1289,1.569.000
1290,1.568.500
1291,1.562.500
1292,1.573.500
1293,1.575.000
1294,1.566.000
1295,1.575.500
1296,1.603.700
1297,1.604.000
1298,1.601.000
1299,1.586.500
1300,1.594.500
1301,1.586.000
1302,1.595.500
1303,1.590.000
1304,1.594.200
1305,1.592.000
1306,1.594.500
1307,1.595.000
1308,1.595.500
1309,1.608.500
1310,1.595.500
1311,1.607.000
1312,1.599.500
1313,1.603.000
1314,1.604.900
1315,1.599.800
1316,1.604.500
1317,1.585.500
1318,1.584.500
1319,1.574.000
1320,1.591.500
1321,1.590.500
1322,1.597.200
1323,1.595.000
1324,1.598.500
1325,1.594.500
1326,1.590.500
1327,1.588.000
1328,1.591.500
1329,1.600.500
1330,1.594.500
1331,1.594.500
1332,1.596.200
1333,1.595.500
1334,1.597.000
1335,1.594.000
1336,1.597.600
1337,1.587.900
1338,1.595.600
1339,1.596.400
1340,1.600.300
1341,1.598.000
1342,1.599.200
1343,1.599.500
1344,1.606.800
1345,1.607.300
1346,1.601.800
1347,1.601.000
1348,1.600.200
1349,1.588.800
1350,1.577.600
1351,1.574.000
1352,1.555.300
1353,1.551.500
1354,1.534.500
1355,1.543.000
1356,1.540.500
1357,1.535.500
1358,1.541.500
1359,1.543.200
1360,1.541.800
1361,1.552.500
1362,1.545.300
1363,1.544.000
1364,1.551.500
1365,1.553.300
1366,1.556.500
1367,1.550.100
1368,1.550.000
1369,1.548.200
1370,1.548.300
1371,1.554.500
1372,1.548.000
1373,1.550.500
1374,1.552.000
1375,1.546.000
1376,1.546.000
1377,1.552.500
1378,1.569.500
1379,1.579.500
1380,1.571.500
1381,1.570.800
1382,1.572.200
1383,1.580.500
1384,1.579.500
1385,1.590.900
1386,1.580.800
1387,1.583.700
1388,1.584.000
1389,1.581.200
1390,1.577.800
1391,1.573.000
1392,1.573.500
1393,1.572.500
1394,1.575.000
1395,1.574.000
1396,1.569.500
1397,1.572.500
1398,1.575.900
1399,1.580.000
1400,1.581.000
1401,1.579.500
1402,1.574.000
1403,1.579.500
1404,1.577.500
1405,1.580.700
1406,1.577.800
1407,1.581.300
1408,1.580.500
1409,1.579.300
1410,1.577.800
1411,1.580.500
1412,1.579.400
1413,1.575.300
1414,1.555.500
1415,1.560.500
1416,1.558.000
1417,1.555.800
1418,1.550.500
1419,1.549.500
1420,1.558.300
1421,1.565.000
1422,1.560.000
1423,1.550.500
1424,1.548.000
1425,1.538.300
1426,1.530.200
1427,1.536.000
1428,1.536.000
1429,1.541.000
1430,1.542.200
1431,1.535.300
1432,1.532.900
1433,1.534.800
1434,1.531.300
1435,1.532.500
1436,1.541.000
1437,1.539.500
1438,1.539.000
1439,1.542.000
1440,1.537.300
1441,1.538.800
1442,1.542.500
1443,1.555.500
1444,1.560.000
1445,1.539.000
1446,1.553.500
1447,1.556.500
1448,1.551.700
1449,1.546.300
1450,1.552.000
1451,1.549.500
1452,1.547.500
1453,1.545.600
1454,1.544.500
1455,1.548.700
1456,1.538.000
1457,1.525.500
1458,1.522.800
1459,1.509.300
1460,1.513.500
1461,1.513.500
1462,1.509.200
1463,1.507.500
1464,1.503.000
1465,1.506.300
1466,1.503.700
1467,1.509.600
1468,1.513.200
1469,1.519.000
1470,1.535.200
1471,1.540.200
1472,1.536.500
1473,1.537.400
1474,1.531.800
1475,1.530.800
1476,1.534.000
1477,1.537.100
1478,1.538.500
1479,1.548.700
1480,1.544.500
1481,1.542.500
1482,1.543.500
1483,1.541.000
1484,1.540.000
1485,1.539.800
1486,1.533.500
1487,1.532.000
1488,1.527.300
1489,1.528.400
1490,1.529.000
1491,1.529.000
1492,1.530.000
1493,1.524.000
1494,1.523.800
1495,1.521.300
1496,1.522.500
1497,1.523.100
1498,1.525.000
1499,1.530.000
1500,1.532.700
1501,1.537.600
1502,1.536.000
1503,1.533.400
1504,1.523.000
1505,1.524.000
1506,1.518.100
1507,1.523.900
1508,1.526.200
1509,1.524.400
1510,1.524.800
1511,1.526.000
1512,1.529.500
1513,1.528.700
1514,1.531.000
1515,1.524.300
1516,1.511.500
1517,1.512.500
1518,1.512.300
1519,1.508.500
1520,1.507.100
1521,1.507.000
1522,1.510.000
1523,1.516.800
1524,1.511.200
1525,1.516.100
1526,1.513.800
1527,1.512.700
1528,1.510.300
1529,1.509.400
1530,1.505.000
1531,1.494.800
1532,1.503.000
1533,1.504.200
1534,1.507.200
1535,1.512.500
1536,1.521.500
1537,1.522.000
1538,1.522.300
1539,1.514.500
1540,1.514.900
1541,1.513.000
1542,1.513.300
1543,1.515.000
1544,1.513.000
1545,1.511.500
1546,1.510.300
1547,1.513.400
1548,1.511.000
1549,1.512.700
1550,1.521.100
1551,1.534.500
1552,1.549.500
1553,1.551.500
1554,1.548.500
1555,1.547.400
1556,1.540.500
1557,1.541.000
1558,1.532.200
1559,1.535.500
1560,1.534.500
1561,1.532.000
1562,1.535.800
1563,1.545.000
1564,1.543.500
1565,1.543.300
1566,1.541.800
1567,1.538.300
1568,1.540.000
1569,1.540.500
1570,1.541.400
1571,1.546.200
1572,1.552.900
1573,1.554.500
1574,1.558.300
1575,1.558.700
1576,1.552.200
1577,1.553.000
1578,1.549.500
1579,1.550.400
1580,1.555.500
1581,1.552.500
1582,1.550.000
1583,1.558.500
1584,1.543.200
1585,1.547.900
1586,1.546.600
1587,1.551.200
1588,1.551.500
1589,1.552.500
1590,1.557.200
1591,1.554.500
1592,1.557.000
1593,1.555.800
1594,1.555.600
1595,1.557.200
1596,1.541.800
1597,1.544.200
1598,1.537.500
1599,1.541.800
1600,1.549.700
1601,1.549.000
1602,1.550.500
1603,1.549.900
1604,1.548.300
1605,1.550.400
1606,1.546.800
1607,1.544.400
1608,1.547.300
1609,1.549.700
1610,1.550.800
1611,1.553.000
1612,1.555.300
1613,1.553.000
1614,1.559.300
1615,1.556.300
1616,1.561.200
1617,1.567.100
1618,1.567.000
1619,1.566.700
1620,1.560.700
1621,1.558.200
1622,1.556.900
1623,1.555.000
1624,1.553.800
1625,1.554.400
1626,1.556.600
1627,1.554.500
1628,1.560.200
1629,1.551.500
1630,1.555.500
1631,1.556.800
1632,1.558.000
1633,1.563.300
1634,1.561.300
1635,1.563.000
1636,1.565.300
1637,1.564.000
1638,1.568.500
1639,1.566.100
1640,1.562.300
1641,1.563.500
1642,1.563.100
1643,1.564.200
1644,1.565.100
1645,1.575.500
1646,1.582.300
1647,1.583.500
1648,1.586.300
1649,1.590.300
1650,1.591.600
1651,1.595.300
1652,1.596.800
1653,1.591.800
1654,1.606.200
1655,1.612.200
1656,1.609.900
1657,1.632.600
1658,1.627.800
1659,1.635.800
1660,1.643.500
1661,1.645.000
1662,1.640.000
1663,1.647.500
1664,1.647.000
