4.300000000000000000e+01 1.840022848975619851e-01 5.552990335488935392e-01 1.019985971043559092e-01
4.400000000000000000e+01 4.022613135094738057e-01 1.318168551230550212e-01 5.299997706622838062e-02
4.500000000000000000e+01 3.685322619362116914e-01 -7.193989504492456777e-02 -2.650906647340387987e-02
4.600000000000000000e+01 3.304447771243979037e-01 -4.759215258362949896e-01 -1.566183203693888026e-01
4.700000000000000000e+01 3.829022209207352812e-01 -4.820786196467872764e-01 -1.835425057649827940e-01
4.800000000000000000e+01 2.066996661064643415e-01 -5.657052643456759178e-01 -1.166648072440697875e-01
4.900000000000000000e+01 1.465788631326744307e-01 -5.360796106069568023e-02 -7.857713124235268451e-03
5.000000000000000000e+01 2.394849144719146117e-01 -1.431314406723975183e-02 -3.427775370208233519e-03
5.100000000000000000e+01 3.156847984980117872e-01 2.851331146778064984e-01 8.989068970792066238e-02
5.200000000000000000e+01 2.762925582777253641e-01 5.505330815249892540e-01 1.515223196126616323e-01
5.300000000000000000e+01 3.442837565359334051e-01 5.542292114189235619e-01 1.896563328703820828e-01
5.400000000000000000e+01 2.127568232300848239e-01 2.628027447823499396e-01 5.588394841992570805e-02
5.500000000000000000e+01 4.885735282573863136e-01 2.690546611291041654e-02 1.314491992933747820e-02
5.600000000000000000e+01 2.353144058807491446e-01 -1.710411083815702449e-01 -4.023757102704541427e-02
5.700000000000000000e+01 3.727952371520945052e-01 -4.863174651625382094e-01 -1.803053052197522987e-01
5.800000000000000000e+01 3.385334545786477523e-01 -5.733870186513739808e-01 -1.928940012198857856e-01
5.900000000000000000e+01 3.151782233254932231e-01 -3.214209910017102878e-01 -1.011317091166812482e-01
6.000000000000000000e+01 3.533756262353087152e-01 -2.321241278521465889e-02 -8.202608919216191133e-03
6.100000000000000000e+01 3.105153883969570261e-01 2.788970692158819209e-01 8.649362183816027005e-02
6.200000000000000000e+01 2.846519369315252401e-01 3.122241242073463541e-01 8.875824664970670408e-02
6.300000000000000000e+01 2.258396469034591181e-01 4.772649402424123943e-01 1.075767641603115610e-01
6.400000000000000000e+01 3.857523405669628369e-01 9.272533089588402833e-02 3.576138663181367000e-02
6.500000000000000000e+01 4.651048217996222034e-01 -3.491798592044791094e-02 -1.623980970972463064e-02
6.600000000000000000e+01 3.979926990131529285e-01 -1.825195070013054255e-01 -7.257756262203098052e-02
6.700000000000000000e+01 4.414077953187054426e-01 -4.646542299071725335e-01 -2.036670222914880035e-01
6.800000000000000000e+01 5.826118508220627934e-01 -3.831208896690597165e-01 -2.213618756854749681e-01
6.900000000000000000e+01 4.445693842707991728e-01 -2.171720095264141615e-01 -9.639810070013520027e-02
7.000000000000000000e+01 4.292085712756753546e-01 1.348552657569949687e-01 5.784872237863909056e-02
7.100000000000000000e+01 3.632575009922084375e-01 3.200441290966206109e-01 1.159967155422738372e-01
7.200000000000000000e+01 4.813891853029455548e-01 5.529549485819204024e-01 2.630541968503448680e-01
7.300000000000000000e+01 5.585256767632496011e-01 3.651949506502993881e-01 2.025593605575354006e-01
7.400000000000000000e+01 5.385317913513355537e-01 3.190293920980035725e-01 1.709634866607680215e-01
7.500000000000000000e+01 3.811000431334146121e-01 -1.364315650698105231e-01 -5.197065184179332220e-02
7.600000000000000000e+01 6.370791915472719946e-01 -3.047790639058043927e-01 -1.929506284545374484e-01
7.700000000000000000e+01 3.538917463260191076e-01 -5.928505691711802861e-01 -2.082691047733076783e-01
7.800000000000000000e+01 6.281493983472682396e-01 -4.351409656383626867e-01 -2.699427134680169593e-01
7.900000000000000000e+01 4.810869840760581551e-01 -4.088074393742487378e-01 -1.954065143265440452e-01
8.000000000000000000e+01 5.008013155389501314e-01 -4.184571332315566161e-02 -2.095485441201086832e-02
8.100000000000000000e+01 4.961589784235406198e-01 2.631759424167411932e-01 1.302063580476379989e-01
8.200000000000000000e+01 4.417464467991545907e-01 5.587492897313034446e-01 2.443269183228912456e-01
8.300000000000000000e+01 5.121511901820696711e-01 3.676920638929214724e-01 1.872028976093794150e-01
8.400000000000000000e+01 5.261589903487847719e-01 4.080344759017088263e-01 2.130455401017722628e-01
8.500000000000000000e+01 6.312865083321668180e-01 -2.379279553124528934e-02 -1.501950605976231506e-02
8.600000000000000000e+01 5.994251235666463451e-01 -8.323343003844740906e-03 -4.989200209708023574e-03
8.700000000000000000e+01 4.745403659990654610e-01 -5.871386326745937634e-01 -2.750300731197213855e-01
8.800000000000000000e+01 5.623817259010704950e-01 -3.653918524422016256e-01 -2.040465822352847403e-01
8.900000000000000000e+01 4.246462349132522629e-01 -3.551248927311072001e-01 -1.502315222642629511e-01
9.000000000000000000e+01 4.776388158344898605e-01 -9.431419625820140762e-02 -4.503288628839804270e-02
9.100000000000000000e+01 5.134832230435832923e-01 2.205768383500377738e-01 1.130204984666997314e-01
9.200000000000000000e+01 8.031131514796652215e-01 4.632072991105748994e-01 3.634866973996271344e-01
9.300000000000000000e+01 4.165821945222206724e-01 5.956368092852531992e-01 2.455932989255215082e-01
9.400000000000000000e+01 5.177829625159353633e-01 4.490927082745848620e-01 2.304426514818566363e-01
9.500000000000000000e+01 5.496186691492611631e-01 4.411441354010317561e-02 2.424372972242565608e-02
9.600000000000000000e+01 5.615000510994684335e-01 -1.882170554869070922e-01 -1.054872640796391120e-01
9.700000000000000000e+01 4.238666374196842224e-01 -3.537770832351757599e-01 -1.493929481164111839e-01
9.800000000000000000e+01 4.239844746833821287e-01 -3.090044342698225477e-01 -1.306386101626352547e-01
9.900000000000000000e+01 5.499613294639791317e-01 -2.287714387888902801e-01 -1.254837740937822521e-01
1.000000000000000000e+02 6.455364934029718116e-01 4.203030956351225256e-02 2.712876988887837418e-02
1.010000000000000000e+02 7.238061345369225519e-01 2.354862262635571135e-01 1.696222727639406236e-01
1.020000000000000000e+02 4.839667985414105589e-01 4.100562802878298663e-01 1.971535435971682182e-01
1.030000000000000000e+02 4.034503304564699411e-01 5.867615022259972113e-01 2.345242325061479005e-01
1.040000000000000000e+02 5.457485938410948645e-01 3.436384019755849284e-01 1.864427671509809592e-01
1.050000000000000000e+02 5.303882037048082143e-01 -1.089700228819025646e-01 -5.776424263115534363e-02
1.060000000000000000e+02 5.214630026687132602e-01 -4.111305949618907496e-01 -2.127508414429876149e-01
1.070000000000000000e+02 6.501029876229380555e-01 -6.672906835736504005e-01 -4.203288109978076670e-01
1.080000000000000000e+02 5.414288064959036362e-01 -5.410994789734872024e-01 -2.887939235780327407e-01
1.090000000000000000e+02 4.770725631937903222e-01 -3.145926841582103450e-01 -1.495207321015756263e-01
1.100000000000000000e+02 6.039035611853953434e-01 -9.104706553708415140e-02 -5.495594686055016442e-02
1.110000000000000000e+02 6.841866112238470521e-01 3.011963495671057811e-01 2.046190527335489395e-01
1.120000000000000000e+02 5.887984228870700720e-01 5.763751476482914526e-01 3.328919381881512152e-01
1.130000000000000000e+02 7.842796240003311325e-01 5.381947909187244639e-01 4.096726681373146217e-01
1.140000000000000000e+02 7.425423935304986678e-01 2.314153310378438411e-01 1.709912948523700238e-01
1.150000000000000000e+02 7.064004154498859656e-01 9.139812651399201182e-02 6.451882861948209091e-02
1.160000000000000000e+02 8.100897367664237070e-01 -4.369626458676859615e-01 -3.466328047378942623e-01
1.170000000000000000e+02 7.944887196857420841e-01 -6.347176845666837597e-01 -4.831737227826159997e-01
1.180000000000000000e+02 6.622281232188887978e-01 -4.907869541416644554e-01 -3.193210328338725312e-01
1.190000000000000000e+02 8.154416526550646305e-01 -2.136165665729189700e-01 -1.733122702122684433e-01
1.200000000000000000e+02 6.583600027881800765e-01 1.171999346079046489e-01 7.708320867024531786e-02
1.210000000000000000e+02 6.161558742790073095e-01 3.860558759314057786e-01 2.356337178686134792e-01
1.220000000000000000e+02 5.373976423746099629e-01 6.880895120178247559e-01 3.614081494141729856e-01
1.230000000000000000e+02 5.955096384182643199e-01 5.105893673909581709e-01 2.993972752864973441e-01
1.240000000000000000e+02 6.775342309609420077e-01 3.873088610601067017e-01 2.594136426804313778e-01
1.250000000000000000e+02 5.799502911318855647e-01 8.724512701229639178e-02 5.057624997389235932e-02
1.260000000000000000e+02 8.774125659644782527e-01 -3.234125168446536636e-01 -2.799732130699181254e-01
1.270000000000000000e+02 7.370385392846747763e-01 -3.399473656323153126e-01 -2.479409988684620758e-01
1.280000000000000000e+02 8.609399542679304629e-01 -4.361290052015472929e-01 -3.667199546141154953e-01
1.290000000000000000e+02 7.954609034810600221e-01 -4.090728009353230554e-01 -3.196891659058953006e-01
1.300000000000000000e+02 6.183553327609490058e-01 -1.908573030654181768e-01 -1.177438604395144583e-01
1.310000000000000000e+02 6.297346449364920051e-01 1.753627150284504110e-01 1.102076568376379184e-01
1.320000000000000000e+02 5.959407442002541133e-01 5.011600644835509932e-01 2.942414172868138000e-01
1.330000000000000000e+02 6.478301389175376013e-01 3.798018661290544218e-01 2.435720182494878205e-01
1.340000000000000000e+02 6.527332961772343012e-01 4.803848063849129879e-01 3.084500078166541592e-01
1.350000000000000000e+02 8.207540553325936017e-01 6.111487982190266788e-02 5.013925376788426480e-02
1.360000000000000000e+02 7.775952199102567075e-01 -3.687127148105240892e-01 -2.827973362497430143e-01
1.370000000000000000e+02 9.115127656274629731e-01 -4.481713487113646588e-01 -3.972459601514936600e-01
1.380000000000000000e+02 7.306452106766279098e-01 -3.316592969157020065e-01 -2.399606114971768178e-01
1.390000000000000000e+02 7.312901004172377428e-01 -3.869531472760877611e-01 -2.792135670088791710e-01
1.400000000000000000e+02 7.896143583826285006e-01 4.449181774639531656e-02 3.512415196417706387e-02
1.410000000000000000e+02 8.389448426400928360e-01 4.995047028488499019e-01 4.068991324890521288e-01
1.420000000000000000e+02 6.338193265436610213e-01 3.446987911386464321e-01 2.167428402133914633e-01
1.430000000000000000e+02 9.453423175360562425e-01 5.561453502252647896e-01 5.018598968625882506e-01
1.440000000000000000e+02 7.786800574209256087e-01 5.113604652819709884e-01 3.877470789708137855e-01
1.450000000000000000e+02 6.557596676935404378e-01 -4.661470489942751150e-02 -3.056328312671172109e-02
1.460000000000000000e+02 1.037582771931951475e+00 -2.920134568539162756e-01 -2.983735546117508020e-01
1.470000000000000000e+02 8.520759848731829234e-01 -5.107247125095303319e-01 -4.215702419193240180e-01
1.480000000000000000e+02 5.711559562368382359e-01 -6.490675720789986780e-01 -3.622855045125645268e-01
1.490000000000000000e+02 7.864046293027429080e-01 -2.913106656222609891e-01 -2.270894996438478641e-01
1.500000000000000000e+02 7.378301201909716056e-01 -1.099182643645216098e-03 -8.110099731673184450e-04
1.510000000000000000e+02 8.296882361631318092e-01 3.397044704431094186e-01 2.781319773304036791e-01
1.520000000000000000e+02 8.447480218819244380e-01 4.831455519512887764e-01 3.968993520931949348e-01
1.530000000000000000e+02 7.907302203525886641e-01 5.090752161236749007e-01 3.917576438081312729e-01
1.540000000000000000e+02 6.551151428567089097e-01 2.478571964616804735e-01 1.616624225140780025e-01
1.550000000000000000e+02 9.042422152434569371e-01 -8.353837709270655471e-03 -7.553820877069865672e-03
1.560000000000000000e+02 9.107980505950784567e-01 -3.488380778156819351e-01 -3.124024772503526393e-01
1.570000000000000000e+02 6.957846756771149943e-01 -5.125906673736237984e-01 -3.491395674622436718e-01
1.580000000000000000e+02 8.555236642940773351e-01 -6.480332104086659051e-01 -5.264398515210734208e-01
1.590000000000000000e+02 7.581043036317799411e-01 -3.756891843781587359e-01 -2.809766340595845069e-01
1.600000000000000000e+02 9.247100990136234433e-01 -1.250402645275153213e-01 -1.153685264274905142e-01
1.610000000000000000e+02 8.840094667361524383e-01 2.231095048499577571e-01 1.959546843403080774e-01
1.620000000000000000e+02 8.946346113047844995e-01 4.456961285314094967e-01 3.882530572593050899e-01
1.630000000000000000e+02 7.893299127203323717e-01 5.190410978623090088e-01 3.983292798387316758e-01
1.640000000000000000e+02 9.007798015642053402e-01 3.677133248109744068e-01 3.252052195376197163e-01
1.650000000000000000e+02 9.242370035757221380e-01 9.547990856276003524e-02 8.813157508406703478e-02
1.660000000000000000e+02 8.074682177290062324e-01 -1.738434394351304757e-01 -1.399125071860869152e-01
1.670000000000000000e+02 8.719014186508309283e-01 -5.423628542649261419e-01 -4.554583005174818178e-01
1.680000000000000000e+02 7.586992133803389660e-01 -6.458836171488387956e-01 -4.706535863671201803e-01
1.690000000000000000e+02 9.366327605385854627e-01 -3.520544361369570829e-01 -3.238024567404648724e-01
1.700000000000000000e+02 1.015139719961726472e+00 1.298645482357668746e-01 1.314491381989372210e-01
1.710000000000000000e+02 6.470003406392540457e-01 2.198167701209069735e-01 1.417425582362145664e-01
1.720000000000000000e+02 8.451111319534391209e-01 4.570366358147890384e-01 3.767143292502739271e-01
1.730000000000000000e+02 9.482808774825236542e-01 5.656377528582778869e-01 5.110307023480956667e-01
1.740000000000000000e+02 8.906607255600580419e-01 1.915308651414055485e-01 1.697628481483328677e-01
1.750000000000000000e+02 9.922587323428438966e-01 -1.359835877954055500e-02 -1.349268081508646355e-02
1.760000000000000000e+02 8.659937231256371604e-01 -2.614485205559141656e-01 -2.244833064180147830e-01
1.770000000000000000e+02 8.782283072769625498e-01 -4.613359667189909641e-01 -3.941642540644682002e-01
1.780000000000000000e+02 8.886000164643604871e-01 -3.929274711385504215e-01 -3.421042509516435959e-01
1.790000000000000000e+02 8.624050468468642539e-01 -2.653745253737412324e-01 -2.268677173282265258e-01
1.800000000000000000e+02 9.844640818031701324e-01 1.111082143134830766e-02 1.093798650412000466e-02
1.810000000000000000e+02 8.425628675101602960e-01 3.158416140881400436e-01 2.629865494588882746e-01
1.820000000000000000e+02 7.175091269279598727e-01 3.317687839260239913e-01 2.358052780613338339e-01
1.830000000000000000e+02 1.103460958633655231e+00 3.288821891308172374e-01 3.549949408956434849e-01
1.840000000000000000e+02 1.033129207495370849e+00 2.418622605563383043e-01 2.472828099101204713e-01
1.850000000000000000e+02 7.537153822295786787e-01 -4.494666228938271751e-02 -3.387051129496426727e-02
1.860000000000000000e+02 9.110401416653119977e-01 -3.338728560809352541e-01 -2.995028807375629265e-01
1.870000000000000000e+02 7.891283909147241982e-01 -4.728380303202375790e-01 -3.645317603836028542e-01
1.880000000000000000e+02 9.457768004745856771e-01 -5.500075794729677447e-01 -4.970401628450015208e-01
1.890000000000000000e+02 1.057433591568569975e+00 -4.437014853809108095e-01 -4.521593778059573854e-01
1.900000000000000000e+02 6.423780594595680515e-01 1.670091714831712371e-01 1.070773475765984112e-01
1.910000000000000000e+02 1.028244372290033626e+00 1.437601679592004078e-01 1.472828354346169544e-01
1.920000000000000000e+02 1.010433144654537596e+00 4.255447527791770823e-01 4.168567340817713185e-01
1.930000000000000000e+02 7.773692306468209523e-01 4.237172376105576843e-01 3.234609079380361130e-01
1.940000000000000000e+02 8.943682215861188389e-01 3.369424735854344988e-01 2.968102532344624178e-01
1.950000000000000000e+02 9.705474520083876566e-01 4.250653354487114038e-02 4.124290665858678512e-02
1.960000000000000000e+02 1.027427850649718089e+00 -2.287239882521995560e-01 -2.328404527361112586e-01
1.970000000000000000e+02 8.553055450142154070e-01 -5.229439829430533315e-01 -4.325119064337016872e-01
1.980000000000000000e+02 8.612575333607636052e-01 -6.936756345673062985e-01 -5.625222814323658227e-01
1.990000000000000000e+02 1.026079570335539204e+00 -4.254635804489997897e-01 -4.228241411437520525e-01
2.000000000000000000e+02 9.718505116400149024e-01 -4.216825925373573342e-02 -4.096977421753183329e-02
2.010000000000000000e+02 9.550742214785369333e-01 1.975140976753426147e-01 1.875238069869142599e-01
2.020000000000000000e+02 1.058228281620428701e+00 4.696394447766515379e-01 4.767781049344004263e-01
2.030000000000000000e+02 1.003167968812055388e+00 4.976740075646231554e-01 4.787677641264084238e-01
2.040000000000000000e+02 9.895453758056270699e-01 3.044009177479406469e-01 2.966840841229220760e-01
2.050000000000000000e+02 8.795789010664560870e-01 1.254365912043525211e-01 1.101076710262145208e-01
2.060000000000000000e+02 1.032895212498545767e+00 -2.707458038247561039e-01 -2.760212273874493305e-01
2.070000000000000000e+02 9.394542400112828595e-01 -4.687133562816721555e-01 -4.262423067321788883e-01
2.080000000000000000e+02 9.780699327179191993e-01 -5.092900817896321986e-01 -4.777759932277516608e-01
2.090000000000000000e+02 9.983655782678468871e-01 -2.002303525566369591e-01 -1.985743532930344390e-01
2.100000000000000000e+02 9.364191280254461347e-01 2.224445920561901255e-02 2.082863077802995719e-02
2.110000000000000000e+02 1.124263834487731373e+00 3.181153533076788165e-01 3.500697712132598838e-01
2.120000000000000000e+02 8.555137602787681317e-01 6.633106879543819723e-01 5.375015126546105471e-01
2.130000000000000000e+02 9.831432190618587530e-01 6.130877730797676950e-01 5.669125512571884240e-01
2.140000000000000000e+02 1.056344495620750168e+00 7.775010378028901492e-02 8.203858986392985331e-02
2.150000000000000000e+02 9.479794607223241965e-01 1.101479376302266361e-01 1.042283390493026762e-01
2.160000000000000000e+02 9.334200538685042403e-01 -3.594867712867957366e-01 -3.292905866666581138e-01
2.170000000000000000e+02 9.159008140326754255e-01 -5.031620593305292655e-01 -4.447064918421580471e-01
2.180000000000000000e+02 8.536495580392496896e-01 -2.992710209387408060e-01 -2.527026736988513544e-01
2.190000000000000000e+02 8.479316757114242487e-01 -4.183520970218761459e-01 -3.473409339729491840e-01
2.200000000000000000e+02 1.100731414602177161e+00 -2.107158243755210441e-04 -2.319415253643097483e-04
2.210000000000000000e+02 9.396503701902755301e-01 3.384905423374673372e-01 3.127270779190454708e-01
2.220000000000000000e+02 9.559629120460242380e-01 5.184042828008866843e-01 4.755377903080232893e-01
2.230000000000000000e+02 1.001274116292801386e+00 4.690940232468262527e-01 4.526113965535087380e-01
2.240000000000000000e+02 1.183655465746514146e+00 1.559455215421273466e-01 1.835393550253885953e-01
2.250000000000000000e+02 1.027763217854138711e+00 4.510247329693167773e-02 4.633806407157035206e-02
2.260000000000000000e+02 1.130278012593907810e+00 -5.158586558009456979e-01 -5.505840283348080177e-01
2.270000000000000000e+02 9.341330531250473523e-01 -4.765817836235534122e-01 -4.306300875109381754e-01
2.280000000000000000e+02 8.201991793408685005e-01 -5.308764870119396795e-01 -4.217952925251357565e-01
2.290000000000000000e+02 8.839161982707250953e-01 -3.599395122079663278e-01 -3.128159835896766050e-01
2.300000000000000000e+02 9.559990439977870125e-01 -3.775676873247612447e-02 -3.608759731743213517e-02
2.310000000000000000e+02 9.778777367189819270e-01 2.852493917436481063e-01 2.753358418404118768e-01
2.320000000000000000e+02 1.049910495890128637e+00 5.262731288311531808e-01 5.248506818396236895e-01
2.330000000000000000e+02 7.911629697140193374e-01 5.010977410500256912e-01 3.861461075438450963e-01
2.340000000000000000e+02 9.772116025028063646e-01 1.983212905663122028e-01 1.925909697584423930e-01
2.350000000000000000e+02 8.975516352521583086e-01 -1.794043519772875461e-01 -1.603297044749112110e-01
2.360000000000000000e+02 1.008578211088086984e+00 -1.992213474748650293e-01 -1.995810106715353582e-01
2.370000000000000000e+02 9.906120228324271082e-01 -4.098650440342852530e-01 -3.949535044011391882e-01
2.380000000000000000e+02 8.716802050999251650e-01 -5.437027327467340854e-01 -4.563910108058063519e-01
2.390000000000000000e+02 1.134076554422000838e+00 -1.846127202010734991e-01 -2.078387667822441109e-01
2.400000000000000000e+02 1.215068291702706693e+00 1.748537899090624459e-01 2.108645343483016854e-01
2.410000000000000000e+02 1.065758415821902672e+00 4.123670948172991069e-01 4.254722865797174181e-01
2.420000000000000000e+02 9.004739389997052923e-01 3.399895495638445841e-01 3.013915489153128346e-01
2.430000000000000000e+02 1.005041133837680567e+00 3.814285418900175140e-01 3.740306832713899410e-01
2.440000000000000000e+02 1.004137352241398773e+00 2.839672079816219497e-01 2.812937975166961979e-01
2.450000000000000000e+02 1.018097320272179029e+00 -6.592385911156660450e-02 -6.706652563533771483e-02
2.460000000000000000e+02 9.119782231191666533e-01 -2.613061213958038920e-01 -2.360563462539862489e-01
2.470000000000000000e+02 1.042970268879915841e+00 -5.345987985152992339e-01 -5.291263555124835483e-01
2.480000000000000000e+02 8.778050234563401499e-01 -4.232122659422871136e-01 -3.630115151311031352e-01
2.490000000000000000e+02 1.004682823918711998e+00 -3.796264794020485223e-01 -3.722241372979634422e-01
2.500000000000000000e+02 1.073836014844433251e+00 1.645975692835253690e-01 1.758319269762518844e-01
2.510000000000000000e+02 9.377732779686783759e-01 2.415033151890137730e-01 2.245442866668552750e-01
2.520000000000000000e+02 1.083910458027324886e+00 5.099894167576251025e-01 5.250576602986222197e-01
2.530000000000000000e+02 9.609657340370518774e-01 5.182899180549723761e-01 4.777211183910794468e-01
2.540000000000000000e+02 1.070525393861668340e+00 1.671920901303123042e-01 1.780292840752361050e-01
2.550000000000000000e+02 9.915263549086139605e-01 1.760699504387192582e-01 1.736925637292742186e-01
2.560000000000000000e+02 1.066517031196913434e+00 -3.940786475736504646e-01 -4.080266826570626004e-01
2.570000000000000000e+02 1.091019150351538514e+00 -4.566965114514129898e-01 -4.779018957106394017e-01
2.580000000000000000e+02 7.667382609416870665e-01 -4.297746131559683214e-01 -3.235932806274854912e-01
2.590000000000000000e+02 9.758146415374095994e-01 -2.269003986383550941e-01 -2.196080855875166271e-01
2.600000000000000000e+02 1.108955786282862954e+00 8.634008070237286780e-02 9.560110435871034540e-02
2.610000000000000000e+02 9.512022052979937081e-01 3.116491034459037968e-01 2.921186004358132249e-01
2.620000000000000000e+02 1.075173910450332171e+00 4.677764854060990074e-01 4.820044957957946852e-01
2.630000000000000000e+02 9.832265159309275804e-01 6.019602761737266050e-01 5.579083521817732594e-01
2.640000000000000000e+02 1.001788601845360782e+00 6.897019742411908405e-02 6.903859625111798126e-02
2.650000000000000000e+02 1.003063286151554490e+00 -3.821729007616551238e-02 -3.832497238940094086e-02
2.660000000000000000e+02 9.363406962981513093e-01 -3.439828925134128523e-01 -3.165452030618053358e-01
2.670000000000000000e+02 1.083780629660484829e+00 -5.716443343510075881e-01 -5.806583186482904280e-01
2.680000000000000000e+02 9.970239593565253244e-01 -6.349776475255511921e-01 -5.916370761036142678e-01
2.690000000000000000e+02 8.300666284970601438e-01 -2.832454773426519856e-01 -2.329525070591674518e-01
2.700000000000000000e+02 9.682755901638695484e-01 5.581022258676892472e-02 5.401337816213498677e-02
2.710000000000000000e+02 1.045657327353908927e+00 2.651954436550382210e-01 2.737632176002948725e-01
2.720000000000000000e+02 8.121331862672165336e-01 4.680921311546381580e-01 3.710626937112650459e-01
2.730000000000000000e+02 1.081879157574541672e+00 5.395413332134105788e-01 5.511305463984139674e-01
2.740000000000000000e+02 1.085920776171771518e+00 3.365710250983803276e-01 3.574064761471655860e-01
2.750000000000000000e+02 1.037109799182179382e+00 1.389707748607367510e-01 1.436294786365594212e-01
2.760000000000000000e+02 1.070509016359854071e+00 -2.813450700388587244e-01 -2.966496223301690605e-01
2.770000000000000000e+02 1.162281149943403813e+00 -5.789363177253792347e-01 -6.232461085949052570e-01
2.780000000000000000e+02 8.447815284066833019e-01 -4.446779073005118210e-01 -3.668825675727441782e-01
2.790000000000000000e+02 8.959704522996736475e-01 -3.378160365041416036e-01 -2.980729408403777758e-01
2.800000000000000000e+02 9.701982399218969100e-01 2.180014860806467683e-02 2.114888892885246827e-02
2.810000000000000000e+02 8.774139015216744220e-01 3.356517090143993354e-01 2.902666525472451520e-01
2.820000000000000000e+02 9.664786269636060911e-01 6.571082074297547315e-01 5.932427538751340323e-01
2.830000000000000000e+02 9.953536178472707219e-01 5.537890653276534847e-01 5.237234692051797591e-01
2.840000000000000000e+02 9.424436490510600395e-01 3.548140962680052524e-01 3.281951831426099253e-01
